사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20200102,2호선,한양대,9559,10642,20200105
20200102,2호선,뚝섬,21438,22905,20200105
20200102,2호선,성수,34838,37434,20200105
20200102,2호선,건대입구,42864,46534,20200105
20200102,2호선,구의(광진구청),26471,25974,20200105
20200102,2호선,강변(동서울터미널),43710,40991,20200105
20200102,2호선,잠실나루,17760,17256,20200105
20200102,2호선,잠실(송파구청),88601,86659,20200105
20200102,2호선,잠실새내,25556,25618,20200105
20200102,2호선,종합운동장,8808,9665,20200105
20200102,2호선,삼성(무역센터),63899,65186,20200105
20200102,2호선,선릉,63911,57187,20200105
20200102,2호선,역삼,57076,63435,20200105
20200102,2호선,강남,115263,116820,20200105
20200102,2호선,교대(법원.검찰청),40243,45591,20200105
20200102,2호선,서초,23609,23790,20200105
20200102,2호선,방배,19816,20496,20200105
20200102,2호선,사당,41886,46697,20200105
20200102,2호선,낙성대,30496,30124,20200105
20200102,2호선,서울대입구(관악구청),53566,53026,20200105
20200102,2호선,봉천,26795,25145,20200105
20200102,2호선,신림,72865,71278,20200105
20200102,2호선,신대방,30009,28633,20200105
20200102,2호선,구로디지털단지,71079,70880,20200105
20200102,2호선,대림(구로구청),29634,30196,20200105
20200102,2호선,신도림,59576,58568,20200105
20200102,2호선,문래,23549,23762,20200105
20200102,2호선,영등포구청,25302,25568,20200105
20200102,2호선,당산,21800,24982,20200105
20200102,2호선,합정,34624,35979,20200105
20200102,2호선,홍대입구,79840,85293,20200105
20200102,2호선,신촌,47377,49261,20200105
20200102,2호선,이대,17063,18422,20200105
20200102,2호선,아현,10928,10658,20200105
20200102,2호선,충정로(경기대입구),11844,12320,20200105
20200102,2호선,용답,2730,2689,20200105
20200102,2호선,신답,1696,1932,20200105
20200102,2호선,신설동,3845,3804,20200105
20200102,2호선,도림천,1323,1523,20200105
20200102,2호선,양천구청,7866,8200,20200105
20200102,2호선,신정네거리,10580,10827,20200105
20200102,2호선,용두(동대문구청),2551,2673,20200105
20200102,3호선,지축,1989,2097,20200105
20200102,3호선,구파발,23882,22075,20200105
20200102,3호선,연신내,43744,41453,20200105
20200102,3호선,불광,18451,20089,20200105
20200102,3호선,녹번,15120,13308,20200105
20200102,3호선,홍제,19458,18524,20200105
20200102,3호선,무악재,4386,4476,20200105
20200102,3호선,독립문,8030,8249,20200105
20200102,3호선,경복궁(정부서울청사),24304,24658,20200105
20200102,3호선,안국,26607,27464,20200105
20200102,3호선,종로3가,12265,14862,20200105
20200102,3호선,을지로3가,12998,13470,20200105
20200102,3호선,충무로,1,0,20200105
20200102,3호선,동대입구,10099,11550,20200105
20200102,3호선,약수,14495,14270,20200105
20200102,3호선,금호,9308,8683,20200105
20200102,3호선,옥수,10222,10659,20200105
20200102,3호선,압구정,38379,41515,20200105
20200102,3호선,신사,36170,39068,20200105
20200102,3호선,잠원,6764,6637,20200105
20200102,3호선,고속터미널,55884,51160,20200105
20200102,3호선,교대(법원.검찰청),16689,10798,20200105
20200102,3호선,남부터미널(예술의전당),35067,35037,20200105
20200102,3호선,양재(서초구청),43164,46934,20200105
20200102,3호선,매봉,13108,12524,20200105
20200102,3호선,도곡,6240,6160,20200105
20200102,3호선,대치,13874,13476,20200105
20200102,3호선,학여울,1917,2010,20200105
20200102,3호선,대청,10965,10082,20200105
20200102,3호선,일원,11275,11140,20200105
20200102,3호선,수서,18957,18996,20200105
20200102,3호선,가락시장,10396,10228,20200105
20200102,3호선,경찰병원,9095,9184,20200105
20200102,3호선,오금,7294,6404,20200105
20200102,4호선,당고개,13778,12455,20200105
20200102,4호선,상계,21818,19360,20200105
20200102,4호선,노원,22559,26162,20200105
20200102,4호선,창동,29761,31702,20200105
20200102,4호선,쌍문,34373,30621,20200105
20200102,4호선,수유(강북구청),38918,38988,20200105
20200102,4호선,미아(서울사이버대학),16959,16133,20200105
20200102,4호선,미아사거리,32154,31386,20200105
20200102,4호선,길음,23709,22456,20200105
20200102,4호선,성신여대입구(돈암),23558,23118,20200105
20200102,4호선,한성대입구(삼선교),14929,14343,20200105
20200102,4호선,혜화,39856,40950,20200105
20200102,4호선,동대문,22215,23361,20200105
20200102,4호선,동대문역사문화공원,23975,21396,20200105
20200102,4호선,충무로,33606,34614,20200105
20200102,4호선,명동,38792,41037,20200105
20200102,4호선,회현(남대문시장),31605,33801,20200105
20200102,4호선,서울역,15397,23785,20200105
20200102,4호선,숙대입구(갈월),15912,15695,20200105
20200102,4호선,삼각지,5193,5993,20200105
20200102,4호선,신용산,18517,19138,20200105
20200102,4호선,이촌(국립중앙박물관),9102,9710,20200105
20200102,4호선,동작(현충원),2498,2727,20200105
20200102,4호선,총신대입구(이수),22393,24693,20200105
20200102,4호선,사당,28840,24227,20200105
20200102,4호선,남태령,1599,1459,20200105
20200102,경부선,서울역,7265,1645,20200105
20200102,경부선,남영,11022,11581,20200105
20200102,경부선,용산,40437,40425,20200105
20200102,경부선,노량진,11087,10685,20200105
20200102,경부선,대방,15292,15526,20200105
20200102,경부선,영등포,47585,49366,20200105
20200102,경부선,신도림,4288,4214,20200105
20200102,경부선,신길,10044,8441,20200105
20200102,경부선,구로,20219,20273,20200105
20200102,경부선,가산디지털단지,20409,23292,20200105
20200102,경부선,금천구청,13145,12489,20200105
20200102,경부선,석수,11569,10038,20200105
20200102,경부선,관악,8546,7805,20200105
20200102,경부선,안양,25168,24644,20200105
20200102,경부선,명학,10069,9608,20200105
20200102,경부선,금정,28128,29071,20200105
20200102,경부선,군포,8061,7923,20200105
20200102,경부선,의왕,9246,8971,20200105
20200102,경부선,성균관대,15053,15477,20200105
20200102,경부선,화서,8403,8074,20200105
20200102,경부선,수원,40958,42994,20200105
20200102,경부선,독산,18320,19032,20200105
20200102,경부선,세류,3723,3464,20200105
20200102,경부선,병점,15084,15269,20200105
20200102,경부선,세마,2886,2549,20200105
20200102,경부선,오산대,3132,2673,20200105
20200102,경부선,오산,9614,9676,20200105
20200102,경부선,진위,1639,1382,20200105
20200102,경부선,송탄,4557,4523,20200105
20200102,경부선,서정리,5307,5696,20200105
20200102,경부선,지제,2735,2314,20200105
20200102,경부선,평택,12286,12563,20200105
20200102,경부선,성환,3315,3413,20200105
20200102,경부선,직산,836,831,20200105
20200102,경부선,두정,4520,4818,20200105
20200102,경부선,천안,5621,5833,20200105
20200102,경부선,당정,7070,6670,20200105
20200102,경부선,서동탄,1950,1508,20200105
20200102,경부선,광명,3332,2593,20200105
20200102,경인선,개봉,24578,24539,20200105
20200102,경인선,오류동,13449,12456,20200105
20200102,경인선,역곡,31198,30536,20200105
20200102,경인선,부천,38572,38987,20200105
20200102,경인선,송내,32306,31637,20200105
20200102,경인선,부평,36454,39448,20200105
20200102,경인선,백운,8529,8188,20200105
20200102,경인선,동암,18269,17899,20200105
20200102,경인선,주안,22538,20495,20200105
20200102,경인선,제물포,11363,10692,20200105
20200102,경인선,동인천,17508,16464,20200105
20200102,경인선,인천,3666,2832,20200105
20200102,경인선,구일,7152,7084,20200105
20200102,경인선,소사,10938,10259,20200105
20200102,경인선,부개,9890,9035,20200105
20200102,경인선,간석,7029,6465,20200105
20200102,경인선,도원,4117,4174,20200105
20200102,경인선,온수(성공회대입구),7270,7270,20200105
20200102,경인선,중동,10285,9581,20200105
20200102,경인선,도화,4359,3902,20200105
20200102,경원선,이촌(국립중앙박물관),4226,3435,20200105
20200102,경원선,서빙고,2002,1880,20200105
20200102,경원선,한남,4918,4588,20200105
20200102,경원선,옥수,46,31,20200105
20200102,경원선,응봉,1947,1687,20200105
20200102,경원선,왕십리(성동구청),15804,17558,20200105
20200102,경원선,청량리(서울시립대입구),16755,17492,20200105
20200102,경원선,외대앞,9457,9451,20200105
20200102,경원선,신이문,9509,8724,20200105
20200102,경원선,석계,9836,11171,20200105
20200102,경원선,광운대,8933,8536,20200105
20200102,경원선,월계,6408,5964,20200105
20200102,경원선,녹천,5050,4198,20200105
20200102,경원선,창동,1,0,20200105
20200102,경원선,방학,10331,9933,20200105
20200102,경원선,도봉,6340,5966,20200105
20200102,경원선,도봉산,7864,4691,20200105
20200102,경원선,망월사,8041,8233,20200105
20200102,경원선,회룡,13789,13256,20200105
20200102,경원선,의정부,20764,21309,20200105
20200102,경원선,가능,6987,6590,20200105
20200102,경원선,녹양,5217,4753,20200105
20200102,경원선,양주,8695,7755,20200105
20200102,경원선,덕계,2525,2193,20200105
20200102,경원선,덕정,6137,6008,20200105
20200102,경원선,지행,7375,7257,20200105
20200102,경원선,동두천중앙,3683,3610,20200105
20200102,경원선,보산,1670,2068,20200105
20200102,경원선,동두천,2262,2485,20200105
20200102,경원선,소요산,3133,2366,20200105
20200102,안산선,산본,19477,20505,20200105
20200102,안산선,대야미,5246,4737,20200105
20200102,안산선,반월,4938,4688,20200105
20200102,안산선,상록수,19838,19386,20200105
20200102,안산선,한대앞,8554,8459,20200105
20200102,안산선,중앙,17402,18132,20200105
20200102,안산선,고잔,8894,8590,20200105
20200102,안산선,초지,4204,4047,20200105
20200102,안산선,안산,13731,12224,20200105
20200102,안산선,신길온천,1674,1515,20200105
20200102,안산선,정왕,7355,8031,20200105
20200102,안산선,오이도,10026,9411,20200105
20200102,안산선,수리산,4548,3679,20200105
20200102,과천선,선바위,9795,8092,20200105
20200102,과천선,경마공원,2263,2316,20200105
20200102,과천선,대공원,2956,3116,20200105
20200102,과천선,과천,5655,5064,20200105
20200102,과천선,정부과천청사,12215,11914,20200105
20200102,과천선,인덕원,27051,27675,20200105
20200102,과천선,평촌,19978,19849,20200105
20200102,과천선,범계,30719,29837,20200105
20200102,분당선,선릉,13838,22412,20200105
20200102,분당선,한티,16300,17248,20200105
20200102,분당선,도곡,7502,7484,20200105
20200102,분당선,구룡,1406,1396,20200105
20200102,분당선,개포동,3780,3924,20200105
20200102,분당선,대모산입구,3685,3378,20200105
20200102,분당선,수서,15312,15310,20200105
20200102,분당선,수원,9026,6532,20200105
20200102,분당선,서울숲,9266,9457,20200105
20200102,분당선,압구정로데오,18458,20810,20200105
20200102,분당선,강남구청,10709,12377,20200105
20200102,분당선,선정릉,8828,9395,20200105
20200102,분당선,가천대,7985,9151,20200105
20200102,분당선,태평,14768,14637,20200105
20200102,분당선,모란,22296,22292,20200105
20200102,분당선,야탑,31717,33013,20200105
20200102,분당선,서현,30391,30778,20200105
20200102,분당선,수내,15559,15423,20200105
20200102,분당선,정자,19060,20335,20200105
20200102,분당선,미금,18907,20114,20200105
20200102,분당선,오리,13824,11807,20200105
20200102,분당선,이매,6297,6050,20200105
20200102,분당선,보정,2968,2555,20200105
20200102,분당선,죽전,15663,17358,20200105
20200102,분당선,구성,5511,5397,20200105
20200102,분당선,신갈,5408,5163,20200105
20200102,분당선,기흥,11116,10540,20200105
20200102,분당선,상갈,6107,5671,20200105
20200102,분당선,청명,4750,4407,20200105
20200102,분당선,영통,9611,9858,20200105
20200102,분당선,망포,14984,14170,20200105
20200102,분당선,매탄권선,4976,4653,20200105
20200102,분당선,수원시청,12492,13898,20200105
20200102,분당선,매교,2883,2898,20200105
20200102,일산선,원흥,10126,9646,20200105
20200102,일산선,삼송,19681,18748,20200105
20200102,일산선,원당,12336,11764,20200105
20200102,일산선,화정,20439,21091,20200105
20200102,일산선,대곡,1725,1247,20200105
20200102,일산선,백석,11836,11787,20200105
20200102,일산선,마두,9311,9568,20200105
20200102,일산선,정발산,8566,8970,20200105
20200102,일산선,주엽,10735,11018,20200105
20200102,일산선,대화,16529,12550,20200105
20200102,중앙선,회기,27148,26682,20200105
20200102,중앙선,중랑,6028,5658,20200105
20200102,중앙선,상봉(시외버스터미널),6510,6109,20200105
20200102,중앙선,망우,8275,7983,20200105
20200102,중앙선,양원,1755,1823,20200105
20200102,중앙선,구리,14751,15062,20200105
20200102,중앙선,도농,10703,9471,20200105
20200102,중앙선,양정,830,711,20200105
20200102,중앙선,덕소,6401,6325,20200105
20200102,중앙선,도심,2833,2233,20200105
20200102,중앙선,팔당,723,725,20200105
20200102,중앙선,운길산,584,525,20200105
20200102,중앙선,양수,1836,1761,20200105
20200102,중앙선,신원,168,163,20200105
20200102,중앙선,국수,718,695,20200105
20200102,중앙선,아신,562,573,20200105
20200102,중앙선,오빈,312,269,20200105
20200102,중앙선,양평,3098,3021,20200105
20200102,중앙선,원덕,375,349,20200105
20200102,중앙선,용문,1916,1839,20200105
20200102,중앙선,지평,62,48,20200105
20200102,장항선,봉명,1246,1249,20200105
20200102,장항선,쌍용(나사렛대),1913,1769,20200105
20200102,장항선,아산,2688,2255,20200105
20200102,장항선,배방,950,878,20200105
20200102,장항선,온양온천,4370,4495,20200105
20200102,장항선,신창(순천향대),1137,1311,20200105
20200102,경의선,서울역,4770,6230,20200105
20200102,경의선,신촌,1053,1408,20200105
20200102,경의선,효창공원앞,3137,3442,20200105
20200102,경의선,공덕,4154,3537,20200105
20200102,경의선,서강대,2347,2327,20200105
20200102,경의선,홍대입구,2107,2536,20200105
20200102,경의선,가좌,5615,5162,20200105
20200102,경의선,디지털미디어시티,2521,2411,20200105
20200102,경의선,수색,2558,2608,20200105
20200102,경의선,화전,1960,1758,20200105
20200102,경의선,강매,3294,2773,20200105
20200102,경의선,행신,8504,8389,20200105
